,Unnamed: 0,Title,SKU,Medium,Subject,Publication,url,File
109,109,cranes-chen-wen-hsi-2,525,Chinese Ink on Paper,Crane,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/cranes-chen-wen-hsi-2.jpg,images/cranes-chen-wen-hsi-2.jpg
110,110,crocking-frogs,672,Chinese Ink on Paper,Frog,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/crocking-frogs.jpg,images/crocking-frogs.jpg
111,111,dawn-in-fishing-village-1976,441,Oil on Canvas,Village / Kampong,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/dawn-in-fishing-village-1976.jpg,images/dawn-in-fishing-village-1976.jpg
112,112,dawn-fishing-village,992,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/dawn-fishing-village.jpg,images/dawn-fishing-village.jpg
113,113,chen-wen-hsi-doves,1198,Chinese Ink on Paper,Dove,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-doves.jpg,images/chen-wen-hsi-doves.jpg
114,114,doves-of-peace,748,Chinese Ink on Paper,Dove,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/doves-of-peace.jpg,images/doves-of-peace.jpg
115,115,ducks-chenwenhsi,1054,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/ducks-chenwenhsi.jpg,images/ducks-chenwenhsi.jpg
116,116,ducks-chenwenhsi-1,1062,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/ducks-chenwenhsi-1.jpg,images/ducks-chenwenhsi-1.jpg
117,117,master-of-tradition-revolution-ducks,1595,Chinese Ink on Paper,Duck,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-ducks.jpg,images/master-of-tradition-revolution-ducks.jpg
118,118,master-of-tradition-revolution-ducks-1,1602,Chinese Ink on Paper,Duck,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-ducks-1.jpg,images/master-of-tradition-revolution-ducks-1.jpg
119,119,master-of-tradition-revolution-ducks-2,1618,Chinese Ink on Paper,Duck,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-ducks-2.jpg,images/master-of-tradition-revolution-ducks-2.jpg
120,120,ducks-reeds,1660,Chinese Ink on Paper,Duck,Not in a publication,https://chenwenhsi.com/wp-content/uploads/2018/08/ducks-reeds.jpg,images/ducks-reeds.jpg
121,121,chen-wen-hsi-ducks-2,1186,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-2.jpg,images/chen-wen-hsi-ducks-2.jpg
122,122,chen-wen-hsi-ducks-4,1235,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-4.jpg,images/chen-wen-hsi-ducks-4.jpg
123,123,chen-wen-hsi-ducks-5,1248,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-5.jpg,images/chen-wen-hsi-ducks-5.jpg
124,124,ducks-chen-wen-hsi,996,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/ducks-chen-wen-hsi.jpg,images/ducks-chen-wen-hsi.jpg
125,125,chen-wen-hsi-ducks-6,1254,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-6.jpg,images/chen-wen-hsi-ducks-6.jpg
126,126,ducks-chen-wen-hsi-1,521,Chinese Ink on Paper,Duck,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/ducks-chen-wen-hsi-1.jpg,images/ducks-chen-wen-hsi-1.jpg
127,127,chen-wen-hsi-ducks-3,1190,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-3.jpg,images/chen-wen-hsi-ducks-3.jpg
128,128,ducks-by-river-chen-wen-hsi,1103,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/ducks-by-river-chen-wen-hsi.jpg,images/ducks-by-river-chen-wen-hsi.jpg
129,129,chen-wen-hsi-ducks-7,1266,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-7.jpg,images/chen-wen-hsi-ducks-7.jpg
130,130,chen-wen-hsi-ducks-8,1268,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-8.jpg,images/chen-wen-hsi-ducks-8.jpg
131,131,ducks-in-the-river,489,Chinese Ink on Paper,Duck,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/ducks-in-the-river.jpg,images/ducks-in-the-river.jpg
132,132,ducks-know-spring-early,471,Chinese Ink on Paper,Duck,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/ducks-know-spring-early.jpg,images/ducks-know-spring-early.jpg
133,133,chen-wen-hsi-ducks-1,1178,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks-1.jpg,images/chen-wen-hsi-ducks-1.jpg
134,134,chen-wen-hsi-lotus-and-bird,1454,Chinese Ink on Paper,Lotus,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-lotus-and-bird.jpg,images/chen-wen-hsi-lotus-and-bird.jpg
135,135,fish-and-lotus-chenwenhsi,1030,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/fish-and-lotus-chenwenhsi.jpg,images/fish-and-lotus-chenwenhsi.jpg
136,136,chen-wen-hsi-koifish,1308,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-koifish.jpg,images/chen-wen-hsi-koifish.jpg
137,137,master-of-tradition-revolution-fishes,1647,Chinese Ink on Paper,Koi Fish,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-fishes.jpg,images/master-of-tradition-revolution-fishes.jpg
138,138,fishing-chen-wen-hsi,540,Chinese Ink on Paper,Crane,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/fishing-chen-wen-hsi.jpg,images/fishing-chen-wen-hsi.jpg
139,139,fishing-cwh,730,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/fishing-cwh.jpg,images/fishing-cwh.jpg
140,140,fishing-kampong-1962,443,Oil on Canvas,Village / Kampong,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/fishing-kampong-1962.jpg,images/fishing-kampong-1962.jpg
141,141,fishing-village-1970,445,Oil on Canvas,Village / Kampong,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/fishing-village-1970.jpg,images/fishing-village-1970.jpg
142,142,fishing-village-cwh,984,Mixed Media on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/fishing-village-cwh.jpg,images/fishing-village-cwh.jpg
143,143,chen-wen-hsi-016,990,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-016.jpg,images/chen-wen-hsi-016.jpg
144,144,fishing-village,1006,Chinese Ink on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/fishing-village.jpg,images/fishing-village.jpg
145,145,master-of-tradition-revolution-sparrow-1,1604,Chinese Ink on Paper,Sparrow,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrow-1.jpg,images/master-of-tradition-revolution-sparrow-1.jpg
146,146,chen-wen-hsi-sparrow-6,1372,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrow-6.jpg,images/chen-wen-hsi-sparrow-6.jpg
147,147,chen-wen-hsi-sparrow-8,1479,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrow-8.jpg,images/chen-wen-hsi-sparrow-8.jpg
148,148,chen-wen-hsi-sparrow-9,1481,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrow-9.jpg,images/chen-wen-hsi-sparrow-9.jpg
149,149,chen-wen-hsi-sparrows-10,1493,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-10.jpg,images/chen-wen-hsi-sparrows-10.jpg
150,150,chen-wen-hsi-squirrel-1,1290,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel-1.jpg,images/chen-wen-hsi-squirrel-1.jpg
151,151,chen-wen-hsi-squirrel-5,1357,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel-5.jpg,images/chen-wen-hsi-squirrel-5.jpg
152,152,flying-squirrel,638,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/flying-squirrel.jpg,images/flying-squirrel.jpg
153,153,foundation-1967,449,Oil on Canvas,Abstract,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/foundation-1967.jpg,images/foundation-1967.jpg
154,154,fowl-by-shore,1071,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/fowl-by-shore.jpg,images/fowl-by-shore.jpg
155,155,fowls-chen-wen-hsi,662,Chinese Ink on Paper,Fowls,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/fowls-chen-wen-hsi.jpg,images/fowls-chen-wen-hsi.jpg
156,156,master-of-tradition-revolution-frogs,1630,Chinese Ink on Paper,Frog,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-frogs.jpg,images/master-of-tradition-revolution-frogs.jpg
157,157,frogs-song,686,Chinese Ink on Paper,Frog,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/frogs-song.jpg,images/frogs-song.jpg
158,158,fury-fowls-autumn-daisy,706,Chinese Ink on Paper,Fowls,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/fury-fowls-autumn-daisy.jpg,images/fury-fowls-autumn-daisy.jpg
159,159,game-cwh,700,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/game-cwh.jpg,images/game-cwh.jpg
160,160,chen-wen-hsi-gibbon-1,1371,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbon-1.jpg,images/chen-wen-hsi-gibbon-1.jpg
161,161,master-of-tradition-revolution-gibbon-1,1624,Chinese Ink on Paper,Gibbon,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-gibbon-1.jpg,images/master-of-tradition-revolution-gibbon-1.jpg
162,162,chen-wen-hsi-gibbons-game,1200,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-game.jpg,images/chen-wen-hsi-gibbons-game.jpg
163,163,chenwenhsi-gibbons,1032,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chenwenhsi-gibbons.jpg,images/chenwenhsi-gibbons.jpg
164,164,gibbons,1038,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/gibbons.jpg,images/gibbons.jpg
165,165,gibbons-1,1048,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/gibbons-1.jpg,images/gibbons-1.jpg
166,166,gibbons-chen-wen-hsi,1066,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/gibbons-chen-wen-hsi.jpg,images/gibbons-chen-wen-hsi.jpg
167,167,chen-wen-hsi-gibbons-8,1324,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-8.jpg,images/chen-wen-hsi-gibbons-8.jpg
168,168,chen-wen-hsi-gibbons-9,1332,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-9.jpg,images/chen-wen-hsi-gibbons-9.jpg
169,169,chen-wen-hsi-gibbons-10,1334,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-10.jpg,images/chen-wen-hsi-gibbons-10.jpg
170,170,chen-wen-hsi-gibbons,1083,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-gibbons.jpg,images/chen-wen-hsi-gibbons.jpg
171,171,gibbon-chen-wen-hsi,1087,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/gibbon-chen-wen-hsi.jpg,images/gibbon-chen-wen-hsi.jpg
172,172,chen-wen-hsi-gibbons-11,1345,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-11.jpg,images/chen-wen-hsi-gibbons-11.jpg
173,173,chen-wen-hsi-gibbons-1,1097,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-gibbons-1.jpg,images/chen-wen-hsi-gibbons-1.jpg
174,174,chen-wen-hsi-gibbons-13,1369,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-13.jpg,images/chen-wen-hsi-gibbons-13.jpg
175,175,chen-wen-hsi-gibbons-15,1378,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-15.jpg,images/chen-wen-hsi-gibbons-15.jpg
176,176,master-of-tradition-revolution-gibbons-1,1650,Chinese Ink on Paper,Gibbon,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-gibbons-1.jpg,images/master-of-tradition-revolution-gibbons-1.jpg
179,179,chen-wen-hsi-gibbons-17,1407,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-17.jpg,images/chen-wen-hsi-gibbons-17.jpg
180,180,chen-wen-hsi-gibbons-18,1411,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-18.jpg,images/chen-wen-hsi-gibbons-18.jpg
182,182,chen-wen-hsi-gibbons-19,1415,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-19.jpg,images/chen-wen-hsi-gibbons-19.jpg
183,183,chen-wen-hsi-gibbons-20,1421,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-20.jpg,images/chen-wen-hsi-gibbons-20.jpg
184,184,chen-wen-hsi-gibbons-21,1431,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-21.jpg,images/chen-wen-hsi-gibbons-21.jpg
185,185,chen-wen-hsi-gibbons-22,1436,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-22.jpg,images/chen-wen-hsi-gibbons-22.jpg
186,186,chen-wen-hsi-gibbons-playing,1182,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-playing.jpg,images/chen-wen-hsi-gibbons-playing.jpg
187,187,chen-wen-hsi-gibbons-2,1188,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-2.jpg,images/chen-wen-hsi-gibbons-2.jpg
188,188,chen-wen-hsi-gibbons-23,1444,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-23.jpg,images/chen-wen-hsi-gibbons-23.jpg
189,189,chen-wen-hsi-gibbons-3,1194,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-3.jpg,images/chen-wen-hsi-gibbons-3.jpg
190,190,chen-wen-hsi-gibbons-24,1452,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-24.jpg,images/chen-wen-hsi-gibbons-24.jpg
191,191,chen-wen-hsi-gibbons-4,1204,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-4.jpg,images/chen-wen-hsi-gibbons-4.jpg
192,192,chen-wen-hsi-gibbons-5,1209,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-5.jpg,images/chen-wen-hsi-gibbons-5.jpg
193,193,chen-wen-hsi-gibbons-6,1225,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-6.jpg,images/chen-wen-hsi-gibbons-6.jpg
194,194,gibbons-family,726,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gibbons-family.jpg,images/gibbons-family.jpg
195,195,gibbons-fetch-moon,642,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gibbons-fetch-moon.jpg,images/gibbons-fetch-moon.jpg
196,196,gibbons-lonely-tree,694,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gibbons-lonely-tree.jpg,images/gibbons-lonely-tree.jpg
197,197,gibbons-play-bees,660,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gibbons-play-bees.jpg,images/gibbons-play-bees.jpg
198,198,chen-wen-hsi-gibbons-7,1320,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-7.jpg,images/chen-wen-hsi-gibbons-7.jpg
199,199,chen-wen-hsi-gibbon,1328,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbon.jpg,images/chen-wen-hsi-gibbon.jpg
200,200,chen-wen-hsi-gibbons-12,1347,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-12.jpg,images/chen-wen-hsi-gibbons-12.jpg
201,201,chen-wen-hsi-gibbons-14,1374,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-14.jpg,images/chen-wen-hsi-gibbons-14.jpg
202,202,chen-wen-hsi-gibbons-16,1405,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-gibbons-16.jpg,images/chen-wen-hsi-gibbons-16.jpg
204,204,gold-carps,744,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gold-carps.jpg,images/gold-carps.jpg
205,205,gold-carp-with-lotus,650,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/gold-carp-with-lotus.jpg,images/gold-carp-with-lotus.jpg
206,206,master-of-tradition-revolution-gold-fish,1625,Chinese Ink on Paper,Goldfish,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-gold-fish.jpg,images/master-of-tradition-revolution-gold-fish.jpg
207,207,good-earth-1971,447,Oil on Canvas,Abstract,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/good-earth-1971.jpg,images/good-earth-1971.jpg
208,208,gourds-chen-wen-hsi,560,Chinese Ink on Paper,Gourds,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/gourds-chen-wen-hsi.jpg,images/gourds-chen-wen-hsi.jpg
209,209,cranes-chen-wen-hsi,523,Chinese Ink on Paper,Crane,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/cranes-chen-wen-hsi.jpg,images/cranes-chen-wen-hsi.jpg
210,210,hens-finger-painting,469,Chinese Ink on Paper,Chicken,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/hens-finger-painting.jpg,images/hens-finger-painting.jpg
211,211,grazing-1965,437,Oil on Canvas,Cow,"
Chen Wen Hsi Retrospective 1982, Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/grazing-1965.jpg,images/grazing-1965.jpg
212,212,master-of-tradition-revolution-heron,1649,Chinese Ink on Paper,Heron,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-heron.jpg,images/master-of-tradition-revolution-heron.jpg
213,213,chen-wen-hsi-heron,1491,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-heron.jpg,images/chen-wen-hsi-heron.jpg
214,214,chen-wen-hsi-heron-1,1507,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-heron-1.jpg,images/chen-wen-hsi-heron-1.jpg
215,215,chen-wen-hsi-heron-2,1534,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-heron-2.jpg,images/chen-wen-hsi-heron-2.jpg
216,216,chen-wen-hsi-egret-1,1306,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egret-1.jpg,images/chen-wen-hsi-egret-1.jpg
217,217,egrets,1052,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/egrets.jpg,images/egrets.jpg
218,218,chen-wen-hsi-egrets,1056,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-egrets.jpg,images/chen-wen-hsi-egrets.jpg
219,219,chen-wen-hsi-egrets-5,1312,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-egrets-5.jpg,images/chen-wen-hsi-egrets-5.jpg
220,220,egrets-chen-wen-hsi-1,1077,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/egrets-chen-wen-hsi-1.jpg,images/egrets-chen-wen-hsi-1.jpg
221,221,egrets-chen-wen-hsi-2,1081,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/egrets-chen-wen-hsi-2.jpg,images/egrets-chen-wen-hsi-2.jpg
222,222,egrets-chen-wen-hsi-3,1085,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/egrets-chen-wen-hsi-3.jpg,images/egrets-chen-wen-hsi-3.jpg
