,Unnamed: 0,Unnamed: 0.1,Title,SKU,Medium,Subject,Publication,url,File
350,359,359,chen-wen-hsi-sparrows-1,1298,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-1.jpg,resized_chen/chen-wen-hsi-sparrows-1.jpg
351,360,360,chen-wen-hsi-sparrows-2,1304,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-2.jpg,resized_chen/chen-wen-hsi-sparrows-2.jpg
352,361,361,chen-wen-hsi-sparrow-1,1314,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrow-1.jpg,resized_chen/chen-wen-hsi-sparrow-1.jpg
353,362,362,master-of-tradition-revolution-sparrows-1,1612,Chinese Ink on Paper,Sparrow,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrows-1.jpg,resized_chen/master-of-tradition-revolution-sparrows-1.jpg
354,363,363,master-of-tradition-revolution-sparrows-2,1620,Chinese Ink on Paper,Sparrow,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrows-2.jpg,resized_chen/master-of-tradition-revolution-sparrows-2.jpg
355,364,364,chen-wen-hsi-sparrows-3,1367,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-3.jpg,resized_chen/chen-wen-hsi-sparrows-3.jpg
356,365,365,chen-wen-hsi-sparrows-4,1395,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-4.jpg,resized_chen/chen-wen-hsi-sparrows-4.jpg
357,366,366,chen-wen-hsi-sparrows-5,1419,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-5.jpg,resized_chen/chen-wen-hsi-sparrows-5.jpg
358,367,367,chen-wen-hsi-sparrows-6,1423,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-6.jpg,resized_chen/chen-wen-hsi-sparrows-6.jpg
359,368,368,chen-wen-hsi-sparrows-8,1485,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-8.jpg,resized_chen/chen-wen-hsi-sparrows-8.jpg
360,369,369,chen-wen-hsi-sparrows-9,1489,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-9.jpg,resized_chen/chen-wen-hsi-sparrows-9.jpg
361,370,370,chen-wen-hsi-sparrows-11,1497,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-11.jpg,resized_chen/chen-wen-hsi-sparrows-11.jpg
362,371,371,chen-wen-hsi-sparrows-12,1509,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-12.jpg,resized_chen/chen-wen-hsi-sparrows-12.jpg
363,372,372,chen-wen-hsi-sparrows-13,1517,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-sparrows-13.jpg,resized_chen/chen-wen-hsi-sparrows-13.jpg
364,373,373,master-of-tradition-revolution-sparrows,1591,Chinese Ink on Paper,Bamboo,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrows.jpg,resized_chen/master-of-tradition-revolution-sparrows.jpg
365,374,374,master-of-tradition-revolution-sparrow,1593,Chinese Ink on Paper,Bamboo,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrow.jpg,resized_chen/master-of-tradition-revolution-sparrow.jpg
366,375,375,master-of-tradition-revolution-sparrows-3,1631,Chinese Ink on Paper,Sparrow,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-sparrows-3.jpg,resized_chen/master-of-tradition-revolution-sparrows-3.jpg
367,376,376,spring-by-ducks,710,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/spring-by-ducks.jpg,resized_chen/spring-by-ducks.jpg
368,377,377,spring-squirrels,477,Chinese Ink on Paper,Squirrel,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/spring-squirrels.jpg,resized_chen/spring-squirrels.jpg
369,378,378,chen-wen-hsi-squirrel-2,1302,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel-2.jpg,resized_chen/chen-wen-hsi-squirrel-2.jpg
370,379,379,squirrels-chen-wen-hsi,517,Chinese Ink on Paper,Squirrel,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/squirrels-chen-wen-hsi.jpg,resized_chen/squirrels-chen-wen-hsi.jpg
371,380,380,squirrels-chenwenhsi,1046,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/squirrels-chenwenhsi.jpg,resized_chen/squirrels-chenwenhsi.jpg
372,381,381,master-of-tradition-revolution-squirrels,1565,Chinese Ink on Paper,Squirrel,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-squirrels.jpg,resized_chen/master-of-tradition-revolution-squirrels.jpg
373,382,382,master-of-tradition-revolution-squirrels-1,1569,Chinese Ink on Paper,Squirrel,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-squirrels-1.jpg,resized_chen/master-of-tradition-revolution-squirrels-1.jpg
374,383,383,chen-wen-hsi-squirrel-4,1330,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrel-4.jpg,resized_chen/chen-wen-hsi-squirrel-4.jpg
375,384,384,chen-wen-hsi-squirrels-1,1338,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrels-1.jpg,resized_chen/chen-wen-hsi-squirrels-1.jpg
376,385,385,master-of-tradition-revolution-squirrels-2,1600,Chinese Ink on Paper,Squirrel,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-squirrels-2.jpg,resized_chen/master-of-tradition-revolution-squirrels-2.jpg
377,386,386,chen-wen-hsi-squirrels,1095,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-squirrels.jpg,resized_chen/chen-wen-hsi-squirrels.jpg
378,387,387,master-of-tradition-revolution-squirrels-3,1621,Chinese Ink on Paper,Squirrel,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-squirrels-3.jpg,resized_chen/master-of-tradition-revolution-squirrels-3.jpg
379,388,388,squirrels-at-dawn,1099,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/squirrels-at-dawn.jpg,resized_chen/squirrels-at-dawn.jpg
380,389,389,chen-wen-hsi-squirrels-2,1353,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-squirrels-2.jpg,resized_chen/chen-wen-hsi-squirrels-2.jpg
381,390,390,squirrels-snow,682,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/squirrels-snow.jpg,resized_chen/squirrels-snow.jpg
382,391,391,squirrels-rocks,696,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/squirrels-rocks.jpg,resized_chen/squirrels-rocks.jpg
383,392,392,standing-crane-finger,670,Chinese Ink on Paper,Crane,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/standing-crane-finger.jpg,resized_chen/standing-crane-finger.jpg
384,393,393,master-of-tradition-revolution-fruits,1581,Chinese Ink on Paper,Fruits,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-fruits.jpg,resized_chen/master-of-tradition-revolution-fruits.jpg
385,394,394,storks-chen-wen-hsi,519,Chinese Ink on Paper,Stork,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/storks-chen-wen-hsi.jpg,resized_chen/storks-chen-wen-hsi.jpg
386,395,395,storks-chen-wen-hsi-2,529,Chinese Ink on Paper,Stork,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/storks-chen-wen-hsi-2.jpg,resized_chen/storks-chen-wen-hsi-2.jpg
387,396,396,storks-at-beac,708,Chinese Ink on Paper,Stork,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/storks-at-beac.jpg,resized_chen/storks-at-beac.jpg
388,397,397,straighten-up-cwh,544,Chinese Ink on Paper,Crane,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/straighten-up-cwh.jpg,resized_chen/straighten-up-cwh.jpg
389,398,398,sunflower-fowl-chenwenhsi,1075,Chinese Ink on Paper,Chicken,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/sunflower-fowl-chenwenhsi.jpg,resized_chen/sunflower-fowl-chenwenhsi.jpg
390,399,399,sunset-sails,502,Chinese Ink on Paper,Landscape,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/sunset-sails.jpg,resized_chen/sunset-sails.jpg
391,400,400,swallow-returns,564,Chinese Ink on Paper,Swallow,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/swallow-returns.jpg,resized_chen/swallow-returns.jpg
392,401,401,chen-wen-hsi-catfish-1,1296,Chinese Ink on Paper,Catfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-catfish-1.jpg,resized_chen/chen-wen-hsi-catfish-1.jpg
393,402,402,chen-wen-hsi-angelfish,1292,Chinese Ink on Paper,Angelfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-angelfish.jpg,resized_chen/chen-wen-hsi-angelfish.jpg
394,403,403,swimming-fish,1050,Chinese Ink on Paper,Angelfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/swimming-fish.jpg,resized_chen/swimming-fish.jpg
395,404,404,chen-wen-hsi-goldfish,1355,Chinese Ink on Paper,Goldfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-goldfish.jpg,resized_chen/chen-wen-hsi-goldfish.jpg
396,405,405,chen-wen-hsi-goldfish-1,1363,Chinese Ink on Paper,Goldfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-goldfish-1.jpg,resized_chen/chen-wen-hsi-goldfish-1.jpg
397,406,406,chen-wen-hsi-swimming-fish,1223,Chinese Ink on Paper,Goldfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-swimming-fish.jpg,resized_chen/chen-wen-hsi-swimming-fish.jpg
398,407,407,chen-wen-hsi-catfish-2,1529,Chinese Ink on Paper,Catfish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-catfish-2.jpg,resized_chen/chen-wen-hsi-catfish-2.jpg
399,408,408,master-of-tradition-revolution-gibbons,1575,Chinese Ink on Paper,Gibbon,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-gibbons.jpg,resized_chen/master-of-tradition-revolution-gibbons.jpg
400,409,409,chen-wen-hsi-021,1000,Charcoal Pastel on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-021.jpg,resized_chen/chen-wen-hsi-021.jpg
401,410,410,taste-cwh,680,Chinese Ink on Paper,Sparrow,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/taste-cwh.jpg,resized_chen/taste-cwh.jpg
402,411,411,master-of-tradition-revolution-temple,1587,Chinese Ink on Paper,Temple,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-temple.jpg,resized_chen/master-of-tradition-revolution-temple.jpg
403,412,412,the-beauty-contest,980,Mixed Media on Paper,Portrait,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/the-beauty-contest.jpg,resized_chen/the-beauty-contest.jpg
404,413,413,calls-of-gibbons,702,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/calls-of-gibbons.jpg,resized_chen/calls-of-gibbons.jpg
405,414,414,the-frogs,690,Chinese Ink on Paper,Frog,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/the-frogs.jpg,resized_chen/the-frogs.jpg
406,415,415,kingfisher-lotus,688,Chinese Ink on Paper,Kingfisher,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/kingfisher-lotus.jpg,resized_chen/kingfisher-lotus.jpg
407,416,416,the-moon-rises-1968,451,Oil on Canvas,Abstract,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/the-moon-rises-1968.jpg,resized_chen/the-moon-rises-1968.jpg
408,417,417,chen-wen-hsi-014,986,Oil on Canvas,Abstract,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-014.jpg,resized_chen/chen-wen-hsi-014.jpg
409,418,418,mountain-is-green,461,Mixed Media on Paper,Landscape,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/mountain-is-green.jpg,resized_chen/mountain-is-green.jpg
410,419,419,mountain-is-young,740,Chinese Ink on Paper,Landscape,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/mountain-is-young.jpg,resized_chen/mountain-is-young.jpg
411,420,420,the-squirrels,742,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/the-squirrels.jpg,resized_chen/the-squirrels.jpg
412,421,421,three-chicken,658,Chinese Ink on Paper,Calligraphy,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/three-chicken.jpg,resized_chen/three-chicken.jpg
413,422,422,master-of-tradition-revolution-cranes,1567,Chinese Ink on Paper,Crane,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-cranes.jpg,resized_chen/master-of-tradition-revolution-cranes.jpg
414,423,423,master-of-tradition-revolution-timber,1583,Chinese Ink on Paper,Village / Kampong,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-timber.jpg,resized_chen/master-of-tradition-revolution-timber.jpg
415,424,424,the-bazaar-chen-wen-hsi,994,Mixed Media on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/the-bazaar-chen-wen-hsi.jpg,resized_chen/the-bazaar-chen-wen-hsi.jpg
416,425,425,tree-branches,554,Chinese Ink on Paper,Abstract,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/tree-branches.jpg,resized_chen/tree-branches.jpg
417,426,426,turtle-dove-blossoms,652,Chinese Ink on Paper,Dove,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/turtle-dove-blossoms.jpg,resized_chen/turtle-dove-blossoms.jpg
418,427,427,chen-wen-hsi-twin-carp,1385,Chinese Ink on Paper,Koi Fish,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-twin-carp.jpg,resized_chen/chen-wen-hsi-twin-carp.jpg
419,428,428,chen-wen-hsi-twin-gibbons,1184,Chinese Ink on Paper,Gibbon,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-twin-gibbons.jpg,resized_chen/chen-wen-hsi-twin-gibbons.jpg
420,429,429,master-of-tradition-revolution-two-ducks,1571,Chinese Ink on Paper,Duck,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-two-ducks.jpg,resized_chen/master-of-tradition-revolution-two-ducks.jpg
421,430,430,master-of-tradition-revolution-two-gibbons,1614,Chinese Ink on Paper,Gibbon,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-two-gibbons.jpg,resized_chen/master-of-tradition-revolution-two-gibbons.jpg
422,431,431,chen-wen-hsi-ducks,1154,Chinese Ink on Paper,Duck,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2018/01/chen-wen-hsi-ducks.jpg,resized_chen/chen-wen-hsi-ducks.jpg
423,432,432,untitled-cwh,552,Chinese Ink on Paper,Abstract,"
A Dialogue With Tradition",https://chenwenhsi.com/wp-content/uploads/2017/08/untitled-cwh.jpg,resized_chen/untitled-cwh.jpg
424,433,433,chen-wen-hsi-020,998,Mixed Media on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-020.jpg,resized_chen/chen-wen-hsi-020.jpg
425,434,434,view-chen-wen-hsi,976,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/view-chen-wen-hsi.jpg,resized_chen/view-chen-wen-hsi.jpg
426,435,435,master-of-tradition-revolution-village-and-bridge,1645,Chinese Ink on Paper,Village / Kampong,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-village-and-bridge.jpg,resized_chen/master-of-tradition-revolution-village-and-bridge.jpg
427,436,436,chen-wen-hsi-007,974,Oil on Canvas,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-007.jpg,resized_chen/chen-wen-hsi-007.jpg
428,437,437,master-of-tradition-revolution-fowl,1655,Chinese Ink on Paper,Fowls,"
Master of Tradition & Revolution",https://chenwenhsi.com/wp-content/uploads/2018/01/master-of-tradition-revolution-fowl.jpg,resized_chen/master-of-tradition-revolution-fowl.jpg
429,438,438,wild-geese,722,Chinese Ink on Paper,Geese,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/wild-geese.jpg,resized_chen/wild-geese.jpg
430,439,439,winter-rice,728,Chinese Ink on Paper,Heron,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/winter-rice.jpg,resized_chen/winter-rice.jpg
431,440,440,wisteria-squirrel,646,Chinese Ink on Paper,Squirrel,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/08/wisteria-squirrel.jpg,resized_chen/wisteria-squirrel.jpg
432,441,441,chen-wen-hsi-022,1002,Mixed Media on Paper,Village / Kampong,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/chen-wen-hsi-022.jpg,resized_chen/chen-wen-hsi-022.jpg
433,442,442,wooden-house-1976,457,Oil on Canvas,Village / Kampong,"
Chen Wen Hsi Retrospective 1982",https://chenwenhsi.com/wp-content/uploads/2017/08/wooden-house-1976.jpg,resized_chen/wooden-house-1976.jpg
434,443,443,portait-chen-wen-hsi,972,Oil on Canvas,Portrait,"
Paintings by Chen Wen Hsi",https://chenwenhsi.com/wp-content/uploads/2017/09/portait-chen-wen-hsi.jpg,resized_chen/portait-chen-wen-hsi.jpg
